,Name,log2FoldChange,padj,type,-log10padj,color
414,rpfE,0.252,0.208658456751112,non-coding,0.6805640090068343,Not significative
415,mca,0.216,0.270789885168586,non-coding,0.5673675619127059,Not significative
416,amrS,-0.24,0.163802205580034,coding,0.7856802548052138,Not significative
417,clpX,-0.14,0.400242084322898,pseudogene,0.3976772484627042,Not significative
418,mprB,-0.415,0.0042354632036556,non-coding,2.3730990869174287,-1 < log2FC < 1
419,rsbW,-0.78,0.0006665395497342,coding,3.176174076225021,-1 < log2FC < 1
420,rrf,-0.769,0.0001132655806443,pseudogene,3.945902044304784,-1 < log2FC < 1
421,ruvA,-0.212,0.423150474997871,pseudogene,0.3735051672813582,Not significative
422,rplL,-0.323,0.015492872418501,coding,1.8098680554586788,-1 < log2FC < 1
423,gmk,-0.156,0.492466191923881,non-coding,0.3076235786991148,Not significative
424,argB,-0.276,0.226122133183437,coding,0.6456569261597975,Not significative
425,ychF,-0.421,0.0729959148702206,non-coding,1.136701443974944,Not significative
426,tcrA,-0.262,0.150394139181607,coding,0.8227690877515714,Not significative
427,aftA,-0.373,0.0757403567166178,non-coding,1.120672653800697,Not significative
428,lpdA,-0.078,0.774208014815255,coding,0.1111423370573354,Not significative
429,rslA,-0.834,0.0040390885068859,non-coding,2.39371663020931,-1 < log2FC < 1
430,mmr,-0.319,0.458679832450544,pseudogene,0.3384903548058694,Not significative
431,lprN,-0.607,0.042720260236516,pseudogene,1.3693661104050934,-1 < log2FC < 1
432,crgA,-0.077,0.684905135820461,coding,0.1643695771831179,Not significative
433,cspA,-0.469,0.0137155890616823,coding,1.8627855354349976,-1 < log2FC < 1
434,radA,0.157,0.660611927376478,pseudogene,0.1800535893684538,Not significative
435,hpt,0.772,0.0114576462989928,pseudogene,1.9409045886815053,-1 < log2FC < 1
436,rpsN,-0.67,1.06999685830165e-05,coding,4.970617497477651,-1 < log2FC < 1
437,recO,0.314,0.330503070928657,non-coding,0.4808245008343956,Not significative
438,mraZ,-0.505,0.0004493437912174,coding,3.3474212547714965,-1 < log2FC < 1
439,hspR,0.218,0.580729744811759,pseudogene,0.2360259289575864,Not significative
440,rpsT,1.088,0.141001284884103,coding,0.8507769297876462,Not significative
441,ruvC,1.768,1.77312063527571e-09,non-coding,8.751261715920634,log2FC > 1
442,thiS,0.221,0.452158129374373,coding,0.3447096565496617,Not significative
443,efp,-0.02,0.97397462661319,pseudogene,0.0114523569462452,Not significative
444,bacA,0.073,0.742609292471168,pseudogene,0.1292396206314035,Not significative
445,sapM,0.29,0.158764824672956,non-coding,0.7992457118749512,Not significative
446,purH,0.046,0.880520149467887,pseudogene,0.0552607013632676,Not significative
447,hpnD,-0.282,0.27920704760952,non-coding,0.5540736236588479,Not significative
448,rpmB,0.647,0.0268990472718322,pseudogene,1.57026310185311,-1 < log2FC < 1
449,pstC,0.853,6.6077835329797e-05,non-coding,4.179944192681058,-1 < log2FC < 1
450,cobT,1.203,6.10769280470934e-06,non-coding,5.214122814538775,log2FC > 1
451,nagA,-0.271,0.233989768247585,pseudogene,0.6308031327213354,Not significative
452,pheS,-0.749,0.000362734597597,non-coding,3.44041101947092,-1 < log2FC < 1
453,rpfA,-3.348,4.95608074101769e-21,non-coding,20.304861627014937,log2FC < -1
454,ggt,0.488,0.452541024499551,pseudogene,0.344342044290428,Not significative
455,nrdE,-0.244,0.526104248032157,non-coding,0.2789281914750773,Not significative
456,ahpE,0.666,0.0026654202339984,pseudogene,2.574234309744789,-1 < log2FC < 1
457,ripA,-0.921,0.0868937594777432,coding,1.061011412523707,Not significative
458,eccC2,0.264,0.677672602093598,coding,0.1689800722765936,Not significative
459,cobB,0.993,0.198627120367738,coding,0.7019614536154362,Not significative
460,truA,-0.377,0.399142016325698,coding,0.3988725531031158,Not significative
461,kmtR,-0.315,0.254623881305263,coding,0.5941008660684353,Not significative
462,nadA,0.769,0.271705287778405,coding,0.565901909500267,Not significative
463,narK,-0.202,0.620616006540614,coding,0.2071770275552414,Not significative
464,mce4A,0.18,0.506038892360999,coding,0.295816103538319,Not significative
465,glbO,-0.588,0.0486825753021273,coding,1.3126264557106673,-1 < log2FC < 1
466,marP,-0.025,0.969474683967082,pseudogene,0.01346352723195,Not significative
467,nrdI,0.606,0.0022111462349894,coding,2.655382534242266,-1 < log2FC < 1
468,ugpC,-0.232,0.483098130666438,coding,0.3159646429995525,Not significative
469,cobM,-0.396,0.0795246210486259,non-coding,1.0994983917192824,Not significative
470,rfe,-0.064,0.758788902966999,pseudogene,0.1198790291479488,Not significative
471,arc,0.147,0.421360276421978,pseudogene,0.3753464097433695,Not significative
472,mmpL8,0.32,0.067007196806497,pseudogene,1.173878550052959,Not significative
473,ctaD,-0.381,0.10582217709873,non-coding,0.9754233078933692,Not significative
474,pstA,-0.528,0.0076282826980865,coding,2.117573220719893,-1 < log2FC < 1
475,infB,-0.597,0.0736642539792122,non-coding,1.132743205025599,Not significative
476,hspX,0.535,3.58267644752501e-05,coding,4.445792411314596,-1 < log2FC < 1
477,mmpL1,-0.157,0.389495575526918,non-coding,0.4094974713294362,Not significative
478,cas6,-0.248,0.306185414861046,non-coding,0.5140155007580353,Not significative
479,phoU,-0.851,9.59532236776062e-07,non-coding,6.0179404299761625,-1 < log2FC < 1
480,fadD32,-0.798,4.73675192605301e-05,non-coding,4.3245193596181375,-1 < log2FC < 1
481,vapC30,-1.062,1.38235344095428e-08,non-coding,7.859380902091134,log2FC < -1
482,thiD,-0.663,0.000574606005815,non-coding,3.2406298390494617,-1 < log2FC < 1
483,gcvH,-0.722,0.0146650475749676,pseudogene,1.8337165237838453,-1 < log2FC < 1
484,purL,-1.085,1.55531999992536e-08,non-coding,7.808180243354725,log2FC < -1
485,mbtD,-0.293,0.186972996131082,pseudogene,0.7282211125977852,Not significative
486,sigF,-0.066,0.817063217360687,coding,0.0877443401765626,Not significative
487,fadB2,0.287,0.150081042377183,coding,0.8236741625931654,Not significative
488,sucB,0.03,0.891416884293788,non-coding,0.0499191442164368,Not significative
489,glnX,0.729,0.0014215744067868,pseudogene,2.8472304039220293,-1 < log2FC < 1
490,clpP2,-0.297,0.19277299659497,non-coding,0.7149538016113041,Not significative
491,purU,-0.255,0.264171214303856,pseudogene,0.5781145075015304,Not significative
492,gnd,-0.196,0.30239646217092,non-coding,0.5194232940856296,Not significative
493,regX,-0.282,0.147774739331089,non-coding,0.8303997980570279,Not significative
494,murG,0.083,0.710800975679731,coding,0.1482519847327568,Not significative
495,tsaD,0.015,0.944555225518356,coding,0.0247726450087165,Not significative
496,aceE,-0.555,0.0008597782557329,coding,3.065613542627512,-1 < log2FC < 1
497,cut1,-0.248,0.339932493722042,non-coding,0.4686073197661869,Not significative
498,gyrA,0.091,0.739315395113467,pseudogene,0.1311702501893167,Not significative
499,pssA,0.265,0.345226473836892,pseudogene,0.4618959076253602,Not significative
500,lipA,-0.404,0.215094075317901,coding,0.6673715519192749,Not significative
501,secF,-0.849,5.58535377828992e-07,pseudogene,6.252949313310575,-1 < log2FC < 1
502,cydC,0.385,0.324416449049725,pseudogene,0.4888971336519452,Not significative
503,greA,-0.335,0.365041600713005,coding,0.4376576398432714,Not significative
504,pyrR,0.013,0.953891259313289,coding,0.0205011307171573,Not significative
505,argF,0.079,0.651309982506173,non-coding,0.1862122654246849,Not significative
506,fabD,0.711,0.0016065002982792,non-coding,2.794119189476921,-1 < log2FC < 1
507,mmuM,-0.535,0.0111087140164703,coding,1.9543362135952456,-1 < log2FC < 1
508,ndk,-0.488,0.0061697270559248,pseudogene,2.209734048402367,-1 < log2FC < 1
509,trcR,-0.3,0.0325987725246636,non-coding,1.4867987525640105,-1 < log2FC < 1
510,rlmN,0.587,0.0768119820806407,non-coding,1.114571028072522,Not significative
511,mshD,0.324,0.140690553668467,pseudogene,0.851735061253114,Not significative
512,purD,-0.569,0.0390722214305495,non-coding,1.408131896489479,-1 < log2FC < 1
513,pdxT,-0.688,0.0138971042101379,coding,1.857075685830564,-1 < log2FC < 1
514,ftsE,1.366,1.20487432391514e-14,pseudogene,13.919058250414098,log2FC > 1
515,rpsI,-0.415,0.0426371167275453,pseudogene,1.3702121715155997,-1 < log2FC < 1
516,fhaB,-0.125,0.594703722295621,coding,0.2256993432101742,Not significative
517,fadD26,0.117,0.635452473767556,non-coding,0.1969169252867408,Not significative
518,clgR,0.573,0.0050133581307701,coding,2.29987127031976,-1 < log2FC < 1
519,irtB,-0.822,0.0151429342550814,pseudogene,1.819789963190076,-1 < log2FC < 1
520,pheA,-0.561,0.0188001399920791,non-coding,1.7258389168234956,-1 < log2FC < 1
521,mgtA,-0.433,0.0877523813558445,non-coding,1.0567410891564997,Not significative
522,gyrB,-0.314,0.37943535944266,non-coding,0.4208621998172059,Not significative
523,fgd,-0.207,0.486868354098261,pseudogene,0.3125884531952252,Not significative
524,tpx,1.174,0.0550791986071674,pseudogene,1.2590123872788936,Not significative
525,sigI,-0.352,0.319445914722009,coding,0.4956026615310066,Not significative
526,mak,-0.29,0.422092340319974,coding,0.3745925288855152,Not significative
527,whiB3,0.27,0.326848206034132,coding,0.4856538943958307,Not significative
528,yhjD,0.416,0.0230354038580883,pseudogene,1.637604169267533,-1 < log2FC < 1
529,rplI,0.066,0.780529888382755,non-coding,0.1076104620939715,Not significative
530,dusB,-0.704,0.0005914564757864,pseudogene,3.228077208806588,-1 < log2FC < 1
531,frdD,-0.377,0.10508752452744,pseudogene,0.9784488382103882,Not significative
532,mycP3,0.641,1.71694268307986e-05,pseudogene,4.765244202706076,-1 < log2FC < 1
533,atsD,0.534,0.0053602651831716,non-coding,2.270813724348408,-1 < log2FC < 1
534,rsfA,0.228,0.512991873030491,non-coding,0.2898895150557663,Not significative
535,pimA,0.416,0.079704919296082,pseudogene,1.0985148736200343,Not significative
536,nrdR,-0.204,0.577484478418711,pseudogene,0.2384596842110468,Not significative
537,bioB,0.386,0.611204280517791,coding,0.2138136128768255,Not significative
538,hisD,0.056,0.862785573602777,non-coding,0.0640971252258296,Not significative
539,ffs,0.485,0.0005829968419706,non-coding,3.2343337977597795,-1 < log2FC < 1
540,ppiB,0.223,0.28794732374151,pseudogene,0.5406869535629536,Not significative
541,egtA,0.075,0.748018475862221,non-coding,0.126087675042069,Not significative
542,eccCb1,-0.109,0.662677574694773,coding,0.1786977258795567,Not significative
543,prrA,-0.4,0.021821349370304,coding,1.6611183973793149,-1 < log2FC < 1
544,dinG,0.496,0.206359144029359,non-coding,0.685376282233586,Not significative
545,pgi,-0.945,3.39354746171711e-08,non-coding,7.469346072443429,-1 < log2FC < 1
546,truB,0.469,0.220967075290426,coding,0.655672432581542,Not significative
547,guaB,-0.027,0.938367117708423,pseudogene,0.0276272191874887,Not significative
548,pbpA,-0.219,0.431232814180194,non-coding,0.3652881994095249,Not significative
549,rimM,0.194,0.307030284748284,coding,0.5128187846193009,Not significative
550,murA,-0.32,0.0594748489935666,pseudogene,1.2256666519614656,Not significative
551,infA,-0.049,0.856470357871035,non-coding,0.067287663213136,Not significative
552,gap,0.069,0.779625922792543,coding,0.1081137288943509,Not significative
553,fprA,0.448,0.0653327915752837,coding,1.1848687846413548,Not significative
554,recB,-0.294,0.134118070977509,coding,0.8725127016632002,Not significative
555,sugB,-0.652,0.0003602574194658,coding,3.443387066170116,-1 < log2FC < 1
556,sirA,-0.243,0.29493932858831,pseudogene,0.5302673127311542,Not significative
557,cas1,0.398,0.0803690368383259,non-coding,1.0949112363294229,Not significative
558,rbfA,0.197,0.346997758197138,pseudogene,0.4596733309894072,Not significative
559,nrtS,0.551,0.001516625481052,non-coding,2.8191216516414825,-1 < log2FC < 1
560,tuf,0.136,0.640691012330293,coding,0.193351368286486,Not significative
561,idi,-0.143,0.536650079492099,non-coding,0.270308801972992,Not significative
562,relJ,0.369,0.103848363256431,non-coding,0.983600343946426,Not significative
563,hemL,0.563,0.0175570037947641,pseudogene,1.7555495969963169,-1 < log2FC < 1
564,rsmI,0.013,0.972247509319419,coding,0.0122231607443679,Not significative
565,mmpL7,-0.095,0.889356208699754,pseudogene,0.0509242587281783,Not significative
566,espG3,0.165,0.548553923320675,coding,0.2607806744711423,Not significative
567,frr,-0.471,0.0030535230650639,coding,2.515198795172899,-1 < log2FC < 1
568,lepB,0.241,0.164396116529031,non-coding,0.7841084458588208,Not significative
569,disA,-0.226,0.438003083241531,non-coding,0.3585228323496212,Not significative
570,prcB,-0.337,0.0328940332703118,pseudogene,1.482882872651459,-1 < log2FC < 1
571,mbtG,-0.216,0.180481524771598,coding,0.7435672486082437,Not significative
572,ffh,-0.275,0.147948909664142,coding,0.829888231102141,Not significative
573,rimP,-0.037,0.850409636944741,non-coding,0.0703718269793394,Not significative
574,rfbC,0.874,1.39120174641173e-06,pseudogene,5.856609885823845,-1 < log2FC < 1
575,nusG,1.368,7.42495119437618e-15,pseudogene,14.129306396702033,log2FC > 1
576,glfT1,1.159,1.11775510844069e-14,pseudogene,13.951653336613113,log2FC > 1
577,acs,0.254,0.389269618888727,coding,0.4097494901011357,Not significative
578,vapC20,-0.29,0.094776964776625,pseudogene,1.0232972036538173,Not significative
579,fadD5,-0.248,0.125538260516819,coding,0.9012238933145948,Not significative
580,kshA,1.14,0.001324946444797,pseudogene,2.8778016758397773,log2FC > 1
581,pstC,-0.017,0.958020780412854,coding,0.0186250705448847,Not significative
582,mazF6,0.431,0.245621068871788,non-coding,0.6097343830426449,Not significative
583,mazE7,-0.089,0.918055520656327,coding,0.0371310534550241,Not significative
584,tesB,-0.035,0.903034571029542,coding,0.0442956231970499,Not significative
585,asnB,-0.666,0.006169750859832,coding,2.209732372820042,-1 < log2FC < 1
586,esxL,0.356,0.0489672099344007,coding,1.3100946406134713,-1 < log2FC < 1
587,gcvP,-0.239,0.29088155056131,coding,0.5362838234195334,Not significative
588,glgC,-0.517,0.0036925071773898,pseudogene,2.432678651846005,-1 < log2FC < 1
589,rpmD,-0.121,0.616978279689359,pseudogene,0.2097301247464926,Not significative
590,mycP4,-0.279,0.118787615638128,pseudogene,0.92522883494727,Not significative
591,crcB,-0.051,0.910420954531261,non-coding,0.0407577549773789,Not significative
592,hsaC,0.133,0.773650971568628,coding,0.1114549247294214,Not significative
593,pknH,0.202,0.488721097152563,pseudogene,0.3109389129072118,Not significative
594,mycP1,-0.463,0.225889524573631,coding,0.646103908634102,Not significative
595,tgs1,1.513,2.97672115775054e-16,pseudogene,15.526261845676435,log2FC > 1
596,dnaK,1.31,7.74577228415918e-15,coding,14.110935274866952,log2FC > 1
597,vapC1,-0.178,0.323044568981907,coding,0.4907375559115872,Not significative
598,pdxS,-0.043,0.901907491457537,non-coding,0.0448380057062526,Not significative
599,mmpL9,-0.41,0.0107012591204621,pseudogene,1.970565119801028,-1 < log2FC < 1
600,vapB4,1.502,2.40609845048853e-13,coding,12.61868660657674,log2FC > 1
601,rimI,1.572,2.0647702808392402e-25,coding,24.68512825941363,log2FC > 1
602,asd,-0.153,0.536429563934124,non-coding,0.2704872951387828,Not significative
603,sugC,-0.376,0.532040785109431,pseudogene,0.2740550743420915,Not significative
604,fadB,-0.004,0.990458420790399,coding,0.0041637513221162,Not significative
605,mazF9,-0.665,8.71939520877541e-05,coding,4.059513637384004,-1 < log2FC < 1
606,rdgB,-0.067,0.794762120302369,non-coding,0.099762840273459,Not significative
607,rnj,0.064,0.832648914167579,coding,0.0795380799624685,Not significative
608,hsaA,-0.001,0.996562307545369,coding,0.0014955429472432,Not significative
609,mfd,-1.271,0.0108490265501246,pseudogene,1.9646092279790808,log2FC < -1
610,rplN,-0.094,0.708890548266634,non-coding,0.1494208141163143,Not significative
611,ppsE,-0.413,0.0276800474787922,pseudogene,1.557833169281762,-1 < log2FC < 1
612,hadC,0.303,0.116980414850912,non-coding,0.9318868428193162,Not significative
613,ogt,0.168,0.553157744451048,non-coding,0.257151002916756,Not significative
614,tesB,0.684,0.0249300732883959,non-coding,1.6032764447734371,-1 < log2FC < 1
615,ptkA,0.194,0.648961896090818,non-coding,0.187780802126142,Not significative
616,dnaJ,1.5,0.0384881686211046,coding,1.4146727534071228,log2FC > 1
617,ftsH,-0.265,0.41853322531608,pseudogene,0.3782700597766444,Not significative
618,mmaA4,-0.149,0.649229606498524,coding,0.187601683476496,Not significative
619,mnmA,-0.766,0.223739217047855,pseudogene,0.650257886020809,Not significative
620,ptpA,0.358,0.157609413305404,coding,0.8024178476046637,Not significative
621,mutT,0.89,0.0006771697379732,non-coding,3.169302458308098,-1 < log2FC < 1
622,rnpB,-0.829,5.01055902653061e-05,pseudogene,4.300113817327682,-1 < log2FC < 1
623,cas2,-0.506,0.161236864929317,pseudogene,0.7925356548078402,Not significative
624,opcA,-0.227,0.378920351290416,non-coding,0.4214520687398591,Not significative
625,uvrD2,-0.189,0.449277333113126,non-coding,0.347485491828105,Not significative
626,mutM,-0.529,0.0001926791039631,non-coding,3.715165382000463,-1 < log2FC < 1
627,mcr,-0.534,0.0007702186460596,non-coding,3.11338597184316,-1 < log2FC < 1
628,recX,-0.269,0.167067643866422,non-coding,0.77710765214683,Not significative
629,pks2,-0.485,0.0018254122807179,pseudogene,2.738639032018828,-1 < log2FC < 1
630,aroA,-0.673,5.11093687881966e-06,pseudogene,5.291499482642805,-1 < log2FC < 1
631,eccB1,0.06,0.794762120302369,coding,0.099762840273459,Not significative
632,esxO,-0.226,0.0761574037601766,non-coding,1.1182878696636007,Not significative
633,mmaA3,0.202,0.586865206677273,pseudogene,0.2314616376256088,Not significative
634,otsA,-0.101,0.556605000876528,coding,0.254452896019719,Not significative
635,lipN,0.012,0.960067902232055,non-coding,0.0176980497502033,Not significative
636,hadB,1.352,4.7986883251731405e-09,coding,8.318877456580005,log2FC > 1
637,apa,-0.353,0.0345805329686129,pseudogene,1.4611683174951824,-1 < log2FC < 1
638,rpsE,-0.503,0.0066500894725633,coding,2.1771725115120653,-1 < log2FC < 1
639,ppx2,0.646,0.0019545635151993,coding,2.708950212234865,-1 < log2FC < 1
640,sepF,0.833,0.0234682361297631,pseudogene,1.629519550703822,-1 < log2FC < 1
641,rpmA,-0.211,0.479614629782043,coding,0.3191075779987338,Not significative
642,sigJ,-0.036,0.842026598594001,coding,0.0746741894502932,Not significative
643,pknJ,-0.057,0.812885284226539,pseudogene,0.0899707384681806,Not significative
644,rplD,0.374,0.151665254834762,pseudogene,0.8191139008339309,Not significative
645,rpfD,0.389,0.215094075317901,pseudogene,0.6673715519192749,Not significative
646,mce,-0.051,0.813026003853425,coding,0.0898955636932065,Not significative
647,ilvD,0.484,0.0333581601042395,coding,1.476797911230101,-1 < log2FC < 1
648,mptB,-0.042,0.869431963440941,pseudogene,0.060764397627063,Not significative
649,nrdF,0.091,0.692997749956323,coding,0.1592681754648733,Not significative
650,sigL,-0.195,0.506038892360999,non-coding,0.295816103538319,Not significative
651,sigB,0.033,0.871543807439188,non-coding,0.0597107785471591,Not significative
652,canB,0.107,0.618198681736374,coding,0.2088719253730517,Not significative
653,ddlA,0.124,0.657313099387371,coding,0.182227712714362,Not significative
654,purQ,-0.169,0.579237524000536,coding,0.2371433115579679,Not significative
655,lipY,-0.322,0.144256148914622,coding,0.8408656659866122,Not significative
656,pyrF,-0.441,0.0553057795826475,coding,1.257229481539888,Not significative
657,eccD3,-0.487,0.0176326657294722,pseudogene,1.753682025529184,-1 < log2FC < 1
658,proZ,-0.446,0.0224052532508315,non-coding,1.6496501428102075,-1 < log2FC < 1
659,phoP,-0.149,0.496017478547584,coding,0.304503019673061,Not significative
660,mrx1,-0.796,0.0007323758158945,non-coding,3.135266005163595,-1 < log2FC < 1
661,lysS,0.062,0.786429881444578,pseudogene,0.1043399932685674,Not significative
662,pgsA,-0.098,0.71073042758232,non-coding,0.14829509127176,Not significative
663,rsmD,0.398,0.0181817022511195,non-coding,1.7403654586465218,-1 < log2FC < 1
664,trmI,0.336,0.270765975762493,coding,0.5674059096581098,Not significative
665,glnB,-0.617,0.012536555976719,coding,1.90182175582896,-1 < log2FC < 1
666,rplU,-0.291,0.26862847928777,non-coding,0.5708479464630171,Not significative
667,hisN,-0.541,4.40455393281143e-05,coding,4.356098067803093,-1 < log2FC < 1
668,rsmH,0.637,0.0022895682591738,coding,2.640246404269668,-1 < log2FC < 1
669,egtC,1.13,3.72911432484195e-14,coding,13.428394302107474,log2FC > 1
670,narL,0.086,0.787279648271187,non-coding,0.1038709752285789,Not significative
671,pknK,-1.162,7.83266565791518e-14,coding,13.106090411185148,log2FC < -1
672,purT,-1.781,6.47334903167094e-07,coding,6.188870975951003,log2FC < -1
673,serB,-0.994,0.0023071241998739,pseudogene,2.6369290253887465,-1 < log2FC < 1
674,raaS,-0.302,0.157609413305404,pseudogene,0.8024178476046637,Not significative
